ID;GROUPID;ARTIFACTID;CATEGORY;TAGS
net.onedaybeard.artemis:artemis-fluid-maven-plugin;net.onedaybeard.artemis;artemis-fluid-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.onedaybeard.artemis:artemis-odb-maven-plugin;net.onedaybeard.artemis;artemis-odb-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.onedaybeard.graftt:graftt-maven-plugin;net.onedaybeard.graftt;graftt-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.openhft:jpsg-maven-plugin;net.openhft;jpsg-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.orfjackal.retrolambda:retrolambda-maven-plugin;net.orfjackal.retrolambda;retrolambda-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.oschina.michaelmofa:rd-maven-plugin;net.oschina.michaelmofa;rd-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.oschina.michaelmofa:zip-maven-plugin;net.oschina.michaelmofa;zip-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.ossindex:ossindex-maven-plugin;net.ossindex;ossindex-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.ozwolf:dropwizard-raml-maven-plugin;net.ozwolf;dropwizard-raml-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.pdiaz.nfunction:nfunction-maven-plugin;net.pdiaz.nfunction;nfunction-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.peachjean.tater:tater-maven-plugin;net.peachjean.tater;tater-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.quies.colfer:colfer-maven-plugin;net.quies.colfer;colfer-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.radai:grep-maven-plugin;net.radai;grep-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.apilyzer:apilyzer-maven-plugin;net.revelc.apilyzer;apilyzer-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.code:apilyzer-maven-plugin;net.revelc.code;apilyzer-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.code.formatter:formatter-maven-plugin;net.revelc.code.formatter;formatter-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.code:formatter-maven-plugin;net.revelc.code;formatter-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.code:impsort-maven-plugin;net.revelc.code;impsort-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.revelc.code:warbucks-maven-plugin;net.revelc.code;warbucks-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.rgielen:com4j-maven-plugin;net.rgielen;com4j-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.riccardocossu.autodoc:autodoc-maven-plugin;net.riccardocossu.autodoc;autodoc-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.riccardocossu.i18split:i18split-maven-plugin;net.riccardocossu.i18split;i18split-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.roboconf:roboconf-maven-plugin;net.roboconf;roboconf-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.roseboy:classfinal-maven-plugin;net.roseboy;classfinal-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.rumati.maven.plugins:velocity-maven-plugin;net.rumati.maven.plugins;velocity-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.segner.maven.plugins:skinnywar-maven-plugin;net.segner.maven.plugins;skinnywar-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.serenity-bdd.maven.plugins:serenity-maven-plugin;net.serenity-bdd.maven.plugins;serenity-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.ahtutils:ahtutils-maven;net.sf.ahtutils;ahtutils-maven;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.alchim:maven-lift-plugin;net.sf.alchim;maven-lift-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.alchim:spoon-maven-plugin;net.sf.alchim;spoon-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.alchim:winstone-maven-plugin;net.sf.alchim;winstone-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.alchim:yuicompressor-maven-plugin;net.sf.alchim;yuicompressor-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.beezle.maven.plugins:application;net.sf.beezle.maven.plugins;application;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.buildbox.maven:buildbox-bbx-plugin;net.sf.buildbox.maven;buildbox-bbx-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.buildbox.maven:contentcheck-maven-plugin;net.sf.buildbox.maven;contentcheck-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.buildbox.maven:npmpack-maven-plugin;net.sf.buildbox.maven;npmpack-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.cathcart:maven-cathcart-plugin;net.sf.cathcart;maven-cathcart-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.czsem:custom-properties-maven-plugin;net.sf.czsem;custom-properties-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.dtddoc:dtddoc-maven-plugin;net.sf.dtddoc;dtddoc-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.environments-maven-plugin:environments-maven-plugin;net.sf.environments-maven-plugin;environments-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.exlp:exlp-maven;net.sf.exlp;exlp-maven;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.jaxrpc-maven:jaxrpc-maven-plugin;net.sf.jaxrpc-maven;jaxrpc-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.jbg.mojo:jbg-maven-plugin;net.sf.jbg.mojo;jbg-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.jnati:jnati-maven-plugin;net.sf.jnati;jnati-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.jour:jour-maven-plugin;net.sf.jour;jour-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.lightairmp:light-air-maven-plugin;net.sf.lightairmp;light-air-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.logdistiller:maven-statcvs-plugin;net.sf.logdistiller;maven-statcvs-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.madp:maven-assertdepend-plugin;net.sf.madp;maven-assertdepend-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.mapasuta.build.maven.plugins:maven-emfgen-plugin;net.sf.mapasuta.build.maven.plugins;maven-emfgen-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.mapasuta.build.maven.plugins:maven-oaw-plugin;net.sf.mapasuta.build.maven.plugins;maven-oaw-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.mardao:mardao-maven-plugin;net.sf.mardao;mardao-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.maven-autotools:maven-autotools-plugin;net.sf.maven-autotools;maven-autotools-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.maven-har:maven-har-plugin;net.sf.maven-har;maven-har-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.maven-properties-enum-plugin:maven-properties-enum-plugin;net.sf.maven-properties-enum-plugin;maven-properties-enum-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.maven-sar:maven-sar-plugin;net.sf.maven-sar;maven-sar-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.mgp:maven-unclasses-plugin;net.sf.mgp;maven-unclasses-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.oqt:oqt-maven-plugin;net.sf.oqt;oqt-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.seaf.mojo:seaf-maven-plugin;net.sf.seaf.mojo;seaf-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.sido:sido-gen-maven;net.sf.sido;sido-gen-maven;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.smc:smc-maven-plugin;net.sf.smc;smc-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.tacos:tapdoc-maven-plugin;net.sf.tacos;tapdoc-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.uctool:uctool-maven-plugin;net.sf.uctool;uctool-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.xradar:maven-xradar-plugin;net.sf.xradar;maven-xradar-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sf.yal10n:yal10n-maven-plugin;net.sf.yal10n;yal10n-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sigmalab.maven.plugins:jira-maven-plugin;net.sigmalab.maven.plugins;jira-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sigmalab.trang:trang-maven-plugin;net.sigmalab.trang;trang-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.basher:maven-basher-plugin;net.sourceforge.basher;maven-basher-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.ckjm:maven-ckjm-plugin;net.sourceforge.ckjm;maven-ckjm-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.floggy:maven-floggy-plugin;net.sourceforge.floggy;maven-floggy-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.javadpkg:dpkg-maven-plugin;net.sourceforge.javadpkg;dpkg-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.jburg:jburg-maven-plugin;net.sourceforge.jburg;jburg-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.maven-jlex:maven-jlex-plugin;net.sourceforge.maven-jlex;maven-jlex-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.openutils:flatten-maven-plugin;net.sourceforge.openutils;flatten-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.openutils:gitflow-maven-plugin;net.sourceforge.openutils;gitflow-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.pldoc:maven-cpd-plugin;net.sourceforge.pldoc;maven-cpd-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.pldoc:maven-pldoc-plugin;net.sourceforge.pldoc;maven-pldoc-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.purrpackage:purrpackage-maven-plugin;net.sourceforge.purrpackage;purrpackage-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.purrpackage:purrpackageplaincobertura-maven-plugin;net.sourceforge.purrpackage;purrpackageplaincobertura-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.reqtracer.mojo:jrt-maven-plugin;net.sourceforge.reqtracer.mojo;jrt-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.schemacrawler:schemacrawler-maven-plugin;net.sourceforge.schemacrawler;schemacrawler-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.testxng:maven-testxng-plugin;net.sourceforge.testxng;maven-testxng-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sourceforge.tink:tink-maven;net.sourceforge.tink;tink-maven;Build Automation Tool Plugins;build|build-system|maven|plugin
net.stickycode.plugins:bounds-maven-plugin;net.stickycode.plugins;bounds-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.stickycode.plugins:happy-maven-plugin;net.stickycode.plugins;happy-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.stickycode.plugins:shifty-maven-plugin;net.stickycode.plugins;shifty-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.stickycode.plugins:wait-maven-plugin;net.stickycode.plugins;wait-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.sulea.cristian:maven-plugin-set-license;net.sulea.cristian;maven-plugin-set-license;Build Automation Tool Plugins;build|build-system|maven|plugin
net.surguy:maven-displaylicense-plugin;net.surguy;maven-displaylicense-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.thucydides.maven.plugins:maven-thucydides-plugin;net.thucydides.maven.plugins;maven-thucydides-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.tietema.versioning:versioning-maven-plugin;net.tietema.versioning;versioning-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.tomred:liquibase-maven-plugin;net.tomred;liquibase-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.trajano.mojo:cleanpom-maven-plugin;net.trajano.mojo;cleanpom-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.trajano.mojo:linkcheck-maven-plugin;net.trajano.mojo;linkcheck-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.trajano.mojo:m2e-codestyle-maven-plugin;net.trajano.mojo;m2e-codestyle-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.truelicense:truelicense-maven-plugin;net.truelicense;truelicense-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.ulrice:ulrice-webstarter-maven-plugin;net.ulrice;ulrice-webstarter-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.amagicman:amagicman-maven-plugin;net.unit8.amagicman;amagicman-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.excelebration:excelebration-maven-plugin;net.unit8.excelebration;excelebration-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:assets-maven-plugin;net.unit8.maven.plugins;assets-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:elm-maven-plugin;net.unit8.maven.plugins;elm-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:handlebars-maven-plugin;net.unit8.maven.plugins;handlebars-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:job-streamer-maven-plugin;net.unit8.maven.plugins;job-streamer-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:staticweave-nopu-maven-plugin;net.unit8.maven.plugins;staticweave-nopu-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.maven.plugins:waitt-maven-plugin;net.unit8.maven.plugins;waitt-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.unit8.waitt:waitt-maven-plugin;net.unit8.waitt;waitt-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.wasdev.maven.plugins:swaggerdocgen-maven-plugin;net.wasdev.maven.plugins;swaggerdocgen-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.wasdev.wlp.maven.plugins:liberty-maven-plugin;net.wasdev.wlp.maven.plugins;liberty-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.wetheinter:xapi-maven-plugin;net.wetheinter;xapi-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.wicp.tams:ts-maven-plugin;net.wicp.tams;ts-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.windwards:maven-dbus-plugin;net.windwards;maven-dbus-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.xeric.maven:h2-maven-plugin;net.xeric.maven;h2-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.xp-forge.maven.plugins:maven-xpframework-plugin;net.xp-forge.maven.plugins;maven-xpframework-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.xp-forge.maven.plugins:xp-maven-plugin;net.xp-forge.maven.plugins;xp-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.yetamine:pet4bnd-maven-plugin;net.yetamine;pet4bnd-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
net.zeroinstall.pom2feed:pom2feed-maven-plugin;net.zeroinstall.pom2feed;pom2feed-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
nl.cloudfarming.mojo:omegat-maven-plugin;nl.cloudfarming.mojo;omegat-maven-plugin;Build Automation Tool Plugins;build|build-system|maven|plugin
